x_coord,y_coord,month,year,groundfrost_1,hurs_1,psl_1,sun_1,pv_1,sfcWind_1,tas_1,snowLying_1,rainfall_1
10,15,3,1,15.20222861,75.99704045,1024.067484,148.6481416,7.635057648,5.562704276,7.18760057,0.193063481,17.69071407
8,16,3,1,9.936673849,78.7485414,1023.991845,98.49069007,7.818243323,5.292469943,6.335181553,0.434358458,129.0890366
9,16,3,1,12.56373061,75.37511923,1023.696271,118.580608,7.213833321,5.871557251,5.601070109,0.54629459,34.36146872
10,16,3,1,14.62809349,73.79170042,1023.335844,144.1256319,7.129822405,6.342124896,6.088399269,0.377107765,13.11744518
11,16,3,1,15.23438389,74.53078778,1023.289211,169.2964628,7.687806994,4.574143456,7.958893618,0.049373433,14.64632168
8,17,3,1,7.598747071,79.23592351,1022.940879,100.8486865,7.851372393,6.499155127,6.341263498,0.39787761,99.52100548
9,17,3,1,13.4133582,75.75706337,1022.820352,136.7577643,7.684836866,5.505874164,7.225965031,0.162444129,22.061476
10,17,3,1,14.23177445,73.88761942,1022.990873,159.2773477,7.572230182,5.015944668,7.886731442,0.194357594,5.428055283
8,18,3,1,4.856586119,80.16526076,1021.784785,97.49133892,8.055524839,6.720361411,6.876757777,0.227248512,90.9110482
9,18,3,1,11.33996197,78.5514365,1021.781392,113.1187245,7.84522053,5.809882869,6.646215591,0.157125611,43.76649762
12,22,3,1,7.404976491,82.01681061,1019.213539,66.56354296,8.2912579,9.28931954,6.829274475,0.013952349,68.68402492
8,4,4,1,7.091143085,86.3960061,1004.031283,157.9251584,8.869227605,5.523677693,7.422112712,1.032458128,177.3231151
9,4,4,1,11.08802056,85.2749912,1003.823038,144.4308499,8.63778806,5.635073424,7.075228155,1.908501695,195.2741281
10,4,4,1,13.97608816,86.24164648,1004.032341,130.8006824,8.758041559,4.766278349,7.392933551,1.36787435,176.5194938
11,4,4,1,14.32092306,81.59235203,1004.033343,148.9235288,8.505284053,4.88524355,7.73747561,0.593235992,169.985889
12,4,4,1,11.50522173,80.23403347,1004.074814,171.1680182,8.625253265,5.576820863,8.348532967,0.214187248,156.7629188
13,4,4,1,9.781970154,81.98329358,1004.20689,170.3830289,8.7427686,5.154001542,8.061258803,0.549398529,139.7169507
14,4,4,1,9.094908756,81.25450314,1004.342781,183.1129434,8.724849498,4.210553362,8.103472265,0.195372041,99.60180214
9,5,4,1,9.728383389,86.55966784,1004.080467,132.9420623,8.691998987,5.942048331,6.807914821,1.89626797,192.0155321
10,5,4,1,11.34770221,83.69254811,1003.980615,131.7081011,8.552317856,4.868775911,7.778870724,0.56786111,154.225397
11,5,4,1,12.68478172,81.45425513,1004.030463,134.1179637,8.171159008,4.823625573,7.383434132,0.625603518,146.725323
12,5,4,1,13.38447248,79.74988352,1004.042029,150.8671931,8.047764498,4.730318013,7.524293723,0.319125974,145.1481412
13,5,4,1,12.49277726,79.82015242,1004.112391,152.9900524,8.260252481,3.948873964,7.98716397,0.518713107,137.3494669
14,5,4,1,11.99730353,81.07723032,1004.187254,161.4623419,8.461238972,4.258727756,7.944754834,0.429781353,117.0002102
8,6,4,1,11.20125817,81.60607638,1004.304578,130.6237262,8.305765149,5.635130401,7.231960173,0.352572395,151.4951447
9,6,4,1,10.65054006,82.36379575,1004.289306,123.4642116,8.077190232,4.883024201,6.830152078,1.366474399,173.653372
10,6,4,1,12.15308392,82.87958137,1004.171496,127.4252742,8.147768133,4.642563979,6.94266563,1.084072928,193.175554
11,6,4,1,11.9535707,83.33943215,1004.034631,130.4711061,8.372332244,4.667602829,7.413324863,0.532161949,135.6276619
12,6,4,1,13.18682279,81.23165849,1003.893553,133.8595999,8.088958914,4.351575936,7.347736894,0.287516248,128.8193336
13,6,4,1,12.58906193,79.80331207,1003.980337,139.9472716,8.051012337,3.762250912,7.735823508,0.341889626,126.1732771
14,6,4,1,11.2102743,82.56787484,1004.009205,143.8553658,8.618510786,4.264916022,7.866126773,0.169549428,114.074957
15,6,4,1,11.49882642,82.55117512,1004.20921,152.45983,8.70831969,4.545451889,7.596140296,0.217454833,103.4327589
9,7,4,1,11.53861298,84.30368697,1004.273381,112.7138536,7.898826779,5.030249477,5.826549717,2.231594446,169.3325001
10,7,4,1,12.46006933,82.89438555,1004.200318,123.1826399,7.855868778,4.306530658,6.392750252,1.250087735,163.9256384
11,7,4,1,12.85897374,83.18170384,1004.145307,127.6506688,8.293172154,3.995659457,7.270141794,0.12485067,114.7048701
12,7,4,1,12.082995,84.22875272,1003.924493,124.3257774,8.339741778,3.893969384,7.016292229,0.371092915,132.0627809
13,7,4,1,10.30417259,82.68434203,1003.939795,127.4092233,8.409898066,4.049283739,7.586224837,0.152009607,118.0920878
14,7,4,1,12.68248714,82.00292039,1003.985752,133.2233264,8.445595322,4.263564283,7.612329983,0.34741227,107.8734219
15,7,4,1,13.47066396,83.01534171,1004.152449,144.0469358,8.507274868,4.620260258,7.631694752,0.312912649,111.8915559
9,8,4,1,11.57456391,82.29430001,1004.505499,112.021206,7.643677679,5.322465149,5.849505943,2.269507745,191.397951
10,8,4,1,12.11947628,82.66650969,1004.214807,116.5594356,7.831593775,4.252124639,6.65090154,1.486639011,147.0678562
11,8,4,1,10.76753794,84.73970673,1004.065984,115.6377477,8.134199686,3.92972353,6.773146394,0.140400291,123.5092285
12,8,4,1,7.805319457,83.86491722,1004.090577,110.5962563,8.268903523,4.137967479,7.087467837,0.704376242,140.5904961
13,8,4,1,8.389790378,82.31010974,1003.944661,116.7851008,8.220895319,4.869518911,7.444041393,0.229319786,138.8665228
14,8,4,1,11.45842967,82.99472676,1003.954136,126.6261319,8.432194952,5.141669763,7.595767154,0.228648652,119.5159391
15,8,4,1,13.53628121,84.971412,1004.062701,135.7820373,8.696599991,4.833728789,7.535747831,0.139258827,109.3479992
10,9,4,1,10.96191731,81.58607937,1004.372615,124.4657012,8.244278879,4.575225438,7.44035135,0.323896143,116.368105
11,9,4,1,11.03199418,84.44794573,1004.282999,104.638444,8.1158835,4.40640708,6.464641848,1.023257565,152.808556
12,9,4,1,9.763954015,83.29633715,1004.075241,102.734653,8.100478094,4.365487849,6.885919097,1.064655976,166.8988743
13,9,4,1,8.223593515,83.30266014,1003.830959,105.471079,8.220339063,4.689805172,7.226809302,0.107898566,139.516594
6,10,4,1,12.29364585,83.77736679,1005.45667,141.3127647,8.018415483,4.968674521,6.676751316,0.204197475,68.62363406
10,10,4,1,13.047142,81.81497949,1004.398885,153.5186949,7.924039841,4.692362644,7.077571805,0.25358068,83.07333127
11,10,4,1,11.92966949,83.61524558,1004.371152,102.2280853,7.629805998,4.541230647,5.692418113,1.293785657,140.1510182
12,10,4,1,11.42152815,81.89605892,1004.243237,100.9188276,7.88186726,4.128744177,6.848245989,0.211914124,134.1774991
13,10,4,1,10.49815196,83.59909629,1003.903922,109.9350855,8.207661245,4.328582976,6.869379302,0.221872007,146.3667774
5,11,4,1,20.71537471,80.32535188,1006.452376,150.7150154,7.703060486,3.820366789,6.377779404,0.596324773,61.79554169
6,11,4,1,15.67968854,82.59678943,1005.891617,147.0029365,7.915919741,3.961427011,6.553985861,0.448666218,57.49594272
7,11,4,1,15.52159993,81.65452874,1005.604054,149.5605094,7.862724421,4.812571622,6.892636406,0.43865192,65.13346411
10,11,4,1,15.2884607,80.99256357,1004.693746,128.3476903,7.47374289,4.737128388,5.770038343,1.753190908,102.1369789
11,11,4,1,12.79596255,83.0332686,1004.398323,104.0428504,7.359928002,5.658045853,4.735516075,2.744267723,148.2198672
12,11,4,1,12.59040685,83.73038894,1004.384621,99.98630089,7.767767407,4.173440189,6.249143401,0.64277493,144.0309034
5,12,4,1,19.18860821,83.84177411,1006.472311,153.8125878,8.090528314,3.761126975,6.180968988,0.887967586,76.09505565
6,12,4,1,16.61680456,80.44327401,1006.191882,163.4486885,7.685989348,3.802442401,6.240078894,1.162469455,77.56495241
7,12,4,1,15.83301299,81.21339728,1005.871082,156.3761362,7.657036009,4.264774341,6.2371028,1.519706741,82.12223749
8,12,4,1,16.58738212,83.67729277,1005.24879,148.8072638,8.248614189,5.077474329,6.464066258,0.582453778,76.50764216
9,12,4,1,15.98161379,83.27486735,1004.909717,121.7060367,7.836588247,4.851722268,5.930544802,0.938412782,81.1840413
10,12,4,1,13.26894693,82.43691547,1004.947542,103.5849975,7.572355411,4.299265143,6.052120901,1.039941597,79.01857194
11,12,4,1,12.66992456,84.57011055,1004.64825,104.5092982,7.456842727,4.574895885,5.241967167,1.882823258,137.1818928
8,13,4,1,13.8215983,79.46363305,1005.533597,153.4582881,7.604902072,5.244989937,6.421496546,1.193573827,71.38517536
9,13,4,1,15.67985399,81.70787608,1005.363276,121.1773549,7.383477796,4.427759896,5.182424411,1.324428823,81.68150169
10,13,4,1,12.40886025,83.63381999,1005.248315,99.06748478,7.301428289,4.874245214,4.690824295,2.485485446,111.4704753
11,13,4,1,10.42076082,83.11024358,1004.921903,108.6619702,7.553410803,4.371194215,5.639357394,1.638456069,125.3972952
8,14,4,1,14.37688649,78.30959849,1005.958375,146.6893473,7.27369706,5.121238434,5.674902851,2.30737145,110.2676446
9,14,4,1,12.75389055,79.62174475,1005.705926,128.52058,7.357061313,4.256985137,5.759518617,1.649710302,96.63535445
10,14,4,1,10.4966471,81.58138506,1005.438303,117.4946989,7.607936043,4.738040613,5.910524867,1.167654051,112.075443
7,15,4,1,15.64282185,76.56833473,1006.41764,182.2307024,7.164817664,4.839027085,5.774197635,2.009258462,78.77717329
8,15,4,1,16.80962667,77.05035342,1006.764428,131.6307662,6.52415625,3.91384863,4.313571519,3.9525362,113.5958947
9,15,4,1,14.50862097,79.06479972,1006.344908,119.0505366,6.525905899,4.568093402,3.498035341,5.537787417,124.2651267
10,15,4,1,14.39483828,81.11787416,1005.806425,111.8210439,7.017793491,5.245186463,4.608112095,3.216082847,131.4976193
8,16,4,1,18.22920091,77.73223673,1006.898802,114.0924871,6.496871436,3.995296923,3.844778242,5.078869525,114.6413869
9,16,4,1,15.52070468,80.39907348,1006.649916,90.60736172,6.350462458,4.338698469,2.851498027,9.557589695,163.8759569
10,16,4,1,14.81602733,82.94469566,1006.181927,81.63269067,6.683402248,5.223534511,3.088517084,8.974788583,206.1691835
11,16,4,1,12.43577296,84.06248995,1005.855879,76.62939151,7.337093419,4.373482413,5.055657282,2.411741176,141.9685179
8,17,4,1,17.81347856,79.63553062,1007.124705,108.6996349,6.669764068,4.158890665,3.93849566,4.581633091,116.3522709
9,17,4,1,16.03485391,80.32455445,1006.867162,101.4435159,6.957469423,4.579847553,4.697967328,3.55507891,140.9533863
10,17,4,1,14.40167233,81.76594809,1006.331602,99.82353892,7.105538336,4.300789248,5.150197804,3.633932249,162.5309175
8,18,4,1,15.1906771,81.29338153,1007.152157,106.9079751,6.973868551,4.841817453,4.581899583,2.542147811,118.4598167
9,18,4,1,16.41849221,82.26525709,1006.972614,101.9532658,6.999749945,4.511946036,4.369542889,3.142409151,123.0163292
12,22,4,1,11.60911258,77.35830361,1006.93362,115.5773655,6.774832213,7.693000753,4.659545136,0.899764612,98.67098641
8,4,5,1,3.688102586,84.12954782,1016.778306,201.5566176,11.42659582,4.283276264,11.52025747,0.135232443,40.66217883
9,4,5,1,4.037953377,82.73928167,1016.834426,201.8362058,11.32103322,4.209111742,11.52908083,0.254147159,49.99443185
10,4,5,1,2.795215729,82.85254339,1016.72833,204.5432994,11.52055782,3.930885378,11.95805174,0.211132741,44.35583218
11,4,5,1,4.714650177,79.43878525,1016.629646,207.762237,11.42610664,4.016807688,12.3074828,0.080052677,41.86234178
12,4,5,1,2.677129676,78.06570454,1016.469211,198.2403019,11.45438394,4.653177843,12.88521179,0.035731636,41.42068309
13,4,5,1,1.630432922,80.44449243,1016.391434,187.0112816,11.81013633,4.161548164,12.73187464,0.063587441,57.57378662
14,4,5,1,1.588863478,81.04408607,1016.306902,221.1440685,11.99420102,3.415108411,12.89523571,0.026768236,48.02842771
9,5,5,1,2.802844156,82.96483501,1016.831186,213.6173575,11.24203769,4.610165645,11.36707603,0.252501543,57.27480719
10,5,5,1,2.609480842,80.36885534,1016.731022,216.3666714,11.25001334,4.026644635,12.31276819,0.108446606,45.81666042
11,5,5,1,4.446113686,78.20407628,1016.702354,199.872202,10.96368652,4.129214242,12.08737969,0.163680433,47.6811196
12,5,5,1,4.256974251,77.28197685,1016.57677,189.3342935,11.00285599,4.060159892,12.32471326,0.059747454,40.27629424
13,5,5,1,3.620584952,78.05049603,1016.446879,187.6284668,11.4297623,3.331535682,12.83375536,0.055775291,40.50673844
14,5,5,1,2.803142534,80.33029578,1016.301126,188.5962395,11.77536163,3.798995381,12.72346295,0.05603338,44.0628555
8,6,5,1,4.756124235,80.42591518,1016.880977,217.6744197,10.91469521,4.155284442,11.27910738,0.036874361,72.28996054
9,6,5,1,4.099901817,79.59974174,1017.074839,210.4525262,10.78154265,3.958413531,11.35725371,0.084150555,93.00636908
10,6,5,1,5.742069883,78.69786404,1016.950618,200.3466041,10.83394275,3.696697891,11.58372309,0.076800538,79.4724474
11,6,5,1,5.200014849,79.01077272,1016.798484,197.4567715,11.1324494,4.002228239,12.20752071,0.122108639,53.45025177
12,6,5,1,4.590414235,78.08791978,1016.581025,186.4300024,11.03502558,3.796119959,12.14262979,0.04611847,44.94814184
13,6,5,1,3.207057747,77.88442463,1016.513375,179.5789149,11.07917303,3.235664428,12.46207996,0.052202074,45.46410121
14,6,5,1,2.061273091,81.96840816,1016.335236,172.3194233,11.90599092,3.80451727,12.53839541,0.014842968,51.97983085
15,6,5,1,1.792745086,81.75526169,1016.346583,173.348904,11.83362058,4.060319999,12.33141961,0.00032218,59.45122803
9,7,5,1,6.066606206,80.26541277,1016.97154,197.2438829,10.41831238,4.072174739,10.26336687,0.225189063,77.97738339
10,7,5,1,5.622874146,78.95470668,1017.015006,191.6513114,10.63518077,3.383165286,11.07053938,0.109207907,51.57698733
11,7,5,1,6.081651484,78.75943523,1017.000231,202.6408234,11.15332719,3.261509984,11.98148727,0.01138354,49.92860105
12,7,5,1,5.901142985,80.57140641,1016.719453,196.0549215,11.26239383,3.462957301,11.67128523,0.037093565,54.34699775
13,7,5,1,3.925242379,80.91629155,1016.614667,181.4723242,11.40164855,3.626472816,12.05264339,0.014904396,50.70471484
14,7,5,1,3.488657505,80.50153438,1016.459424,165.8877642,11.41433213,3.820312882,12.20529407,0.06509909,47.13535959
15,7,5,1,2.948161207,81.55462097,1016.344336,165.0771691,11.4471985,4.328078744,12.0917643,0.040293998,49.37680916
9,8,5,1,6.348678574,80.67959622,1017.127051,207.0652946,10.24880801,4.510810672,10.04197458,0.158572957,100.644236
10,8,5,1,6.234782922,79.02645133,1017.020534,201.191553,10.38175779,3.715942194,11.07729116,0.08744071,51.4696319
11,8,5,1,6.419933226,79.70135183,1016.949944,205.4735977,10.74947629,3.487326452,11.46693267,0.003255476,44.75196534
12,8,5,1,5.904639856,79.53008086,1016.910697,204.5277658,10.92251659,3.711521966,11.67029004,0.014252375,41.09026736
13,8,5,1,4.903853648,80.2612701,1016.734033,190.6082148,10.94623056,4.60911889,11.72787976,0.021740517,43.05687468
14,8,5,1,4.824432662,81.38322853,1016.540003,169.4984983,11.12451288,4.880138783,11.79452542,0.041418504,43.72862298
15,8,5,1,4.332079049,82.69191035,1016.454456,161.9324383,11.24882684,4.477153812,11.66847068,0.030221751,40.78119524
10,9,5,1,4.049151639,77.437189,1017.16658,215.0441546,10.44720551,3.983339273,11.62866827,0.010870897,56.38885026
11,9,5,1,5.934851707,77.821546,1017.051018,204.7965342,10.35998968,4.249042831,11.08131755,0.074669034,67.41556186
12,9,5,1,6.508210967,78.56878359,1016.972932,206.2633574,10.46581902,4.035338194,11.33235165,0.019336276,43.61936425
13,9,5,1,5.431099073,80.23205281,1016.724815,199.5257548,10.66171757,4.560097536,11.32881054,0.014543264,41.81445372
6,10,5,1,7.907521498,77.61055922,1016.808473,202.302225,9.993424697,4.047455571,10.4404766,0.016336366,54.99407477
10,10,5,1,5.51820085,77.64363363,1017.15718,210.9010926,10.08883488,3.974315285,11.06945632,0.046786293,71.62009708
11,10,5,1,6.691332975,78.24018421,1017.213375,188.5688973,9.731679396,4.165633739,9.981712896,0.095125653,80.24910464
12,10,5,1,6.376577348,77.50612453,1017.1822,206.1254624,10.03185981,4.168233098,11.02833111,0.010519959,50.97053713
13,10,5,1,4.802200859,80.46810077,1016.816337,203.902573,10.29036154,4.30602016,10.68964696,0.021328073,50.37917661
5,11,5,1,5.410607365,75.4082791,1017.116708,173.5567728,9.937495589,3.549257443,10.71537186,0.045789449,68.30450263
6,11,5,1,8.62270937,77.20399128,1017.041283,200.6166935,9.97266556,3.450844983,10.60786907,0.0504102,55.56934613
7,11,5,1,8.918933369,77.75428223,1017.158538,210.5491723,9.909438782,4.045927948,10.55076766,0.04061628,51.78835823
10,11,5,1,10.12061587,77.38049483,1017.251563,207.8856437,9.659387514,3.990214429,9.690117468,0.186599754,102.8948859
11,11,5,1,8.931683389,79.21688446,1017.22742,195.107795,9.537023477,5.068053362,8.701757394,0.187128508,95.02852145
12,11,5,1,6.928173396,81.07773114,1017.367048,185.7020527,9.904305372,4.435708138,10.03087928,0.041076054,63.70103596
5,12,5,1,6.022649793,74.97804098,1017.146398,179.3945685,9.853104059,3.680374157,10.57247008,0.111003722,68.19132754
6,12,5,1,7.452563208,76.09069734,1017.199445,192.1782348,9.815822806,3.577935357,10.30694521,0.169103425,62.04481219
7,12,5,1,7.153614727,77.04079173,1017.227404,207.633058,9.696461064,3.937572589,10.05011975,0.207157029,63.1073644
8,12,5,1,9.957527021,81.34121726,1017.228156,225.8086296,10.37387687,4.151561866,10.03466369,0.072909529,56.61171175
9,12,5,1,9.399418953,79.83058553,1017.138534,205.2646974,9.968976153,4.291792892,9.69627705,0.128634733,74.15780428
10,12,5,1,7.846035734,78.37442041,1017.445506,204.7534089,9.519391924,3.864501932,9.937129928,0.087793822,78.54480577
11,12,5,1,8.260026555,80.81826061,1017.39322,194.0064312,9.310552858,4.09500757,9.068938001,0.126440419,85.61346992
8,13,5,1,8.047151329,76.45959976,1017.292142,240.5625764,9.52779059,4.802302249,10.20764159,0.200181184,61.88903133
9,13,5,1,7.914140745,77.75108074,1017.369211,209.6325846,9.380961147,4.269279933,9.271113734,0.174417644,74.18031499
10,13,5,1,8.079878597,80.07821435,1017.591192,188.2955807,9.216987966,4.397472207,8.561057093,0.259636946,94.70490274
11,13,5,1,7.674676387,81.59358363,1017.574021,187.7800814,9.365149125,3.782192417,9.004790281,0.134794467,86.7449004
8,14,5,1,7.68218129,74.69364482,1017.551593,212.7106372,9.307680709,4.729453422,9.619227074,0.375132003,95.64640842
9,14,5,1,6.216400175,76.93208216,1017.64871,203.095513,9.403503449,4.284717602,9.603084933,0.221742499,79.727361
10,14,5,1,5.376151716,79.89204948,1017.723431,193.2523569,9.386765587,4.424569603,9.221049608,0.079108302,80.26948886
7,15,5,1,6.405414479,74.43112095,1017.461844,229.2810267,9.074353159,4.653234098,10.0209958,0.295392518,104.8035211
8,15,5,1,8.489909498,72.6307589,1017.869453,187.4070048,8.433919523,3.564946916,8.874049009,0.620515824,139.6859401
9,15,5,1,9.442896778,74.81408367,1017.878103,180.7962217,8.434929566,4.511050329,7.651402982,0.752031433,96.58611782
10,15,5,1,8.73344191,77.4331264,1017.813253,193.6772798,8.669457167,4.6816253,8.356367503,0.326091014,63.18764169
8,16,5,1,9.109875004,72.87953534,1017.818101,176.8978757,8.254477132,3.948600128,8.21292408,0.746779946,141.2050503
9,16,5,1,11.01920427,74.15489936,1017.739959,182.7779454,8.077263419,4.228930071,7.079899888,1.733261426,100.605708
10,16,5,1,11.20278837,76.32979277,1017.712379,185.8873211,8.234120379,4.990508351,7.230401545,1.408663525,69.8791723
11,16,5,1,8.820435479,77.93404975,1017.817307,203.9011953,8.569365623,3.868614562,8.471105067,0.105716763,39.25578533
